time,ADX
2016-01-21,52.0707
2016-01-20,52.1757
2016-01-19,51.7558
2016-01-18,51.3139
2016-01-15,50.2105
2016-01-14,49.1844
2016-01-13,48.1706
2016-01-12,47.2135
2016-01-11,46.5500
2016-01-08,45.3061
2016-01-07,44.2152
2016-01-06,43.2896
2016-01-05,42.7453
2016-01-04,42.4197
2016-01-01,42.0769
2015-12-31,42.0511
2015-12-30,41.9799
2015-12-29,42.0412
2015-12-28,42.1972
2015-12-24,42.2056
2015-12-23,42.2144
2015-12-22,42.1177
2015-12-21,41.9682
2015-12-18,41.9359
2015-12-17,41.9033
2015-12-16,41.5558
2015-12-15,41.1683
2015-12-14,40.4425
2015-12-11,39.6794
2015-12-10,38.9910
2015-12-09,38.5202
2015-12-08,38.0246
2015-12-07,37.6827
2015-12-04,37.5794
2015-12-03,37.5225
2015-12-02,37.5099
2015-12-01,37.5964
2015-11-30,37.8276
2015-11-27,38.1220
2015-11-26,38.0114
2015-11-24,37.5763
2015-11-23,37.2077
2015-11-20,37.0900
2015-11-19,36.7105
2015-11-18,36.0843
2015-11-17,35.4253
2015-11-16,34.7832
2015-11-13,33.8841
2015-11-10,32.9724
2015-11-09,32.1124
2015-11-06,31.1409
2015-11-05,30.4412
2015-11-04,29.5679
2015-11-03,28.6717
2015-11-02,27.7316
2015-10-30,26.8024
2015-10-29,26.0135
2015-10-28,25.8151
2015-10-27,25.7986
2015-10-26,25.8582
2015-10-23,26.0901
2015-10-21,26.3517
2015-10-20,27.1181
2015-10-19,28.2263
2015-10-16,29.5121
2015-10-15,30.8363
2015-10-14,31.4698
2015-10-13,31.9659
2015-10-12,32.4881
2015-10-09,33.2109
2015-10-08,33.9458
2015-10-07,34.4947
2015-10-06,35.2726
2015-10-05,36.0913
2015-10-01,36.7854
2015-09-30,36.4553
2015-09-29,35.6224
2015-09-28,34.6811
2015-09-24,33.7640
2015-09-23,33.0313
2015-09-22,32.2602
2015-09-21,31.6645
2015-09-18,31.5587
2015-09-16,31.4473
2015-09-15,31.1243
2015-09-14,30.9119
2015-09-11,31.0592
2015-09-10,31.2412
2015-09-09,31.3386
2015-09-08,30.9554
2015-09-07,30.0112
2015-09-04,28.6240
2015-09-03,27.2693
2015-09-02,25.9560
2015-09-01,24.5736
2015-08-31,23.2205
2015-08-28,22.2309
2015-08-27,21.2466
2015-08-26,19.8106
2015-08-25,18.2991
2015-08-24,16.7079
2015-08-21,15.2660
2015-08-20,14.8476
2015-08-19,14.9478
2015-08-18,15.3768
2015-08-17,15.6972
2015-08-14,15.8224
2015-08-13,15.9541
2015-08-12,15.9007
2015-08-11,15.8712
2015-08-10,16.2634
2015-08-07,16.9910
2015-08-06,17.8349
2015-08-05,18.6951
2015-08-04,18.8710
2015-08-03,19.0561
2015-07-31,19.0797
2015-07-30,19.9406
